tweet_id,tweet_text,label
'591973820002476032',RT @PKalkoljuck: #PrayForNepal get well soonὢD,sympathy_and_emotional_support
'451520431539769344',(LAst_CuerO) Terremoto con seis muertos en Chile pone a prueba nuevo Gobierno de Bachelet: SANTIA... http://t.co/OJWeAOSu8Z (LAst_CuerO),injured_or_dead_people
'451240931048439808',RT @Albertt,other_useful_information
'383112632665767936',Pakistan earthquake death toll rises to 350 http://t.co/S4cvjThzSc #Pakistan,injured_or_dead_people
'592682445000040449',RT @RW_HITMAN: According to @LambaAlka modi is helping nepal because there were 500 gujrati trapped. This women is worst then week old rott…,missing_trapped_or_found_people
'592819837472210946',#nepalquake Many people in Dhunche.Haven't see any helicopter since Sunday in the morning. Please inform that we are here.,missing_trapped_or_found_people
'592183258282098688',MukeshSinghani5: RT rachelhunterx: Ὁ4 love thoughts &amp; Prayers #nepal Heartbreaking http://t.co/VkjsAurAic,sympathy_and_emotional_support
'451332086410919936',RT @jobchristian7: #PrayForChile  the main earthquake will shock people. But the series of after shocks that would last for months would tr…,sympathy_and_emotional_support
'592705089472716800',"RT @redheadlefthand: Facebook safety check-in, viber, Google... Technology has stepped in here in nepal to help with search and relief effo…",donation_needs_or_offers_or_volunteering_services
'383010540848951296',"#Earthquake at 113km S of Atka, Alaska 2.7 M. Detph 22.1 Km. - 2013-09-25 19:12:34 UTC http://t.co/Kmj5KkuQ8g",other_useful_information
'503811900237295616',"RT @heyyouapp: USA » NEWS » http://t.co/Z9KGc1EJ3D HOT NEWS 622 earthquake Three Critically Injured, Almost 90 Treated At Napa Hospital Fol…",injured_or_dead_people
'593463828576342019',"@whoUmAr Kathmandu, the most vulnerable area. Just 300m far from me, most of the houses are collapsed :(",infrastructure_and_utilities_damage
'457131757213458432',RT @fatetessy: #PrayForSouthKorea #PrayForIndonesia #PrayForSinabung #PrayForNigeria #PrayForChile i wish everyone will safe T_T,sympathy_and_emotional_support
'504050307580432384',RT @jilltucker: Boy's survival in Napa earthquake 'a blessing' - SFGate http://t.co/BKMQmkFBst via @SFGate,other_useful_information
'384030441725915136',Editorial: Earthquakes and aid http://t.co/EbrNDZKgXC #earthquake,other_useful_information
'452208185534058496',RT @INJUVTarapaca: #IQUIQUE #AltoHospicio ESTAMOS BUSCANDO JOVENES QUE QUIERAN LEVANTAR #TARAPACA MANDANOS TUS DATOS A TARAPACA@INJUV.GOB.CL,donation_needs_or_offers_or_volunteering_services
'384200955094257664',Mb 4.6 - Pakistan (354) 2013-09-28 19:28:02 UTC #earthquake #ubAlert http://t.co/c16JoZrTW5,other_useful_information
'452472607682887680',RT @verosalaberry: RT @Urgencista1: [AHORA #Iquique] Continuan las protestas en sectores periféricos en demanda de ayuda http://t.co/pz3E3F…,other_useful_information
'592085013069312001',"RT @RajivPratapRudy: Under 14 Indian girls soccer team trapped in Kathmandu.Talked to .@SushmaSwaraj ji, Embassy organizing immediate evacu…",missing_trapped_or_found_people
'456209766575267840',#FuerzaValpo @ladygaga our country needs your help #PRAYFORCHILE,not_related_or_irrelevant
'453227212888489984',RT @GustavoMadero: Nuestros pensamientos y solidaridad con #Chile y la región afectada por el sismo y la amenaza de tsunami. Pendientes de …,sympathy_and_emotional_support
'592691821454696448',Nepal Mission Departs: ‘This is What The IDF Stands For’ - @IsraelVideos http://t.co/xBjfF1Zt9Z,other_useful_information
'384132558499614720',"More than 4,500 people have been killed since April in a surge of violence by insurgents in  #Iraq.   #Iran #Pakistan",injured_or_dead_people
'592643796002676736',RT @Ekta241Insan: Really vry heart throbbing news of earthquake in Nepal. ..plzzzz @Gurmeetramrahim jii bless ol victims. #MSGHelpEarthquak…,sympathy_and_emotional_support
'384236112593829888',RT @Barifee: Children of #Balochistan #Earthquake hit areas need your help. @ICRC @Oxfam @UN @StateDept @RedCross @hrw @amnesty http://t.co…,donation_needs_or_offers_or_volunteering_services
'593830488013467649',RT @OxfamAmerica: Want to do even more to help #NepalQuake survivors? Start your own fundraising page! https://t.co/NrSQRyvrBr #Nepal,other_useful_information
'384974416582430722',I need to stop writing about women issues now. Every line reeks clinche! #Help #Pakistan #WomenRights,not_related_or_irrelevant
'593154351251750913',"RT @SkyNewsBreak: Nepal's Prime Minister Sushil Koirala says the number killed in the #NepalEarthquake could reach 10,000",injured_or_dead_people
'592404629402562561',"RT @IsraelHatzolah: BREAKING: Due to problems with the landing in Kathmandu, Nepal. #IDF rescue teams will be delayed in Israel for another…",donation_needs_or_offers_or_volunteering_services
'451744463363526657',@rucaro25 Cuando enviaran la ayuda para #iquique? Ya han pasado varios días y aún no he visto por tv.Que desde el Sur de #chile envíen nada,not_related_or_irrelevant
'503652269129469952',RT @News24: State of emergency as quake hits California  http://t.co/XwnYMuIZTM,other_useful_information
'504331531435778048',"RT @ABC7RobHayes: Napa earthquake damage.  Looks bad to most of us, but engineers say retrofitting is working!  Tonight at 6pm @ABC7 http:/…",other_useful_information
'451400613864439808',"#FuerzaChile No hay que negarles ayuda, la gente no tiene la culpa de lo que hizo el gobierno. #LasMalvinasSonArgentinas",donation_needs_or_offers_or_volunteering_services
'451568472942575618',"@BrandonChav: Earthquake after earthquake, mudslides and now a tsunami warning off the chile coast. Y'all better be praying everyday!",caution_and_advice
'593043404067573760',NepalEarthquake: Save people by joining with these relief organizations http://t.co/UlQci1VOJA #worldnews #news #breakingnews,donation_needs_or_offers_or_volunteering_services
'451277067242336257',#PrayForChile Stay strong!!!the whole world with you!!!n we'll save u!&lt;3,sympathy_and_emotional_support
'452536967700283393',Levantan barricadas afectados por terremoto en Chile: Los afectados se encuentran sin agua ni electricidad des... http://t.co/Ix3bDXsoJc,other_useful_information
'451458231697960964',#FuerzaChile Mmm no es egoismo pero aqui en venezuela estamos mal y cuando pedimos ayuda nadie ayudo a si por mi jodanse!,other_useful_information
'451369283038097409',Pray For Chile  #PrayForChile #EarthquakeChile #earthquake http://t.co/4kIA5Txlza,sympathy_and_emotional_support
'451599559496458240',"#CHILE:  6.2 #aftershock hits Chile, near coast of #Tarapaca at depth of 24 km   | http://t.co/wBKdQGbgTC | c #DISASTER RT #Earthquake",caution_and_advice
'504284375115370496',Earthquake Warning Systems Exist. But California Won't Pay for One. http://t.co/662RP7CwY8 #UniteBlue,other_useful_information
'503809992793677824',"RT @ABSCBNNews: More than 50,000 Pinoys affected by California quake http://t.co/yMR7EDEk4z",other_useful_information
'451263542503559168',RT @nzherald: Waves measuring almost 2m have hit the northern coast of Chile after a magnitude 8.2 earthquake http://t.co/zkXRPGOMD4,other_useful_information
'451374623091744768',"RT @chiodyosh: ""Tsunami alert in Chile after 8.2 earthquake strikes off coast"" #PrayForChile",caution_and_advice
'505232410292649985',RT @RAIDERS: Former Raiders LB @kirkmorrison encourages you to help with Napa earthquake relief. http://t.co/2rJdx2omqN,donation_needs_or_offers_or_volunteering_services
'453492660511473664',RT @FernandoGarayP: AHORA los pescadores de Caleta Riquelme #Iquique descargan toda la ayuda de #TwitterosSolidarios MIL GRACIAS!!! http://…,donation_needs_or_offers_or_volunteering_services
'383856402101731328',"RT @Mobisher: Makes quake relief harder ""@NewsweekPak: Three Frontier Corps personnel killed, two injured after militants attack convoy in …",injured_or_dead_people
'504288803670859776',RT @ginalimp: ¦ http://t.co/CmHMveOVtP 583 ¦ Napa earthquake of 2014 ¦ Yesterday s early morning earthquake in Napa Valley was detected by …,other_useful_information
'383905679099969536',A Bird’s Eye View of Earth’s Newest #Island #earthquake #Gawadar http://t.co/YdGhaOxf9w,other_useful_information
'503904096680562689',Quake in California's wine country injures dozens - The Seattle Times http://t.co/19yjKmSjqY,injured_or_dead_people
'383230299175260161',RT @FoxNews: Death toll in massive #Pakistan earthquake rises to 348 http://t.co/ad2BkwG7gO,injured_or_dead_people
'592897938776547328',42 aftershocks have rattled Nepal since massive earthquake http://t.co/cdFCdpFsdu,other_useful_information
'504061249433657344',A true tragedy #lagunitas #beer #napa #earthquake #alwayssunnyincalifornia http://t.co/iiLkCY66tg,sympathy_and_emotional_support
'383090514758610944',"348 dead, 500 injured and rising. You are in my prayers #Balochistan #earthquake",injured_or_dead_people
'383641350002192384',"RT @OxfamInAsia: #earthquake @OxfaminPakistan's local partner rehabilitated water supply scheme, providing water to half the population of …",infrastructure_and_utilities_damage
'451579819201802240',Mi cuñada me da consejos boludos xD,not_related_or_irrelevant
'592829550167461888',Emotional homecoming as rescued Israelis return from Nepal with newborns: “Every aftershock threatened to brin... http://t.co/dieFp9Z2Qc,not_related_or_irrelevant
'451343088141991936',RT @DiarioTalCual: SISMO DEJÓ 6 MUERTOS. Víctimas del terremoto sacudió norte de Chile aumentaron a 6 y se levantó alerta de tsunami. http:…,injured_or_dead_people
'592337290401226752',RT @DheerajGbc: Shiromani Gurudwara Prabandhak Commitie will send 25000 food packets from today to #Nepal #IndiaWithNepal http://t.co/sLdiz…,donation_needs_or_offers_or_volunteering_services
'592742210573049856',RT @WKYT: US Green Berets join in Nepal earthquake relief http://t.co/qUyaXrKMAH,donation_needs_or_offers_or_volunteering_services
'384184812468461569',#Khalifa orders aid to #Pakistan quake victims | http://t.co/o3BRiRLGcI http://t.co/fUqY4jUHPb #UAE,donation_needs_or_offers_or_volunteering_services
'592333525103288320',"RT @BreakingNews: More than 100 people killed in powerful Nepal earthquake, say government officials and police - @BBCNews http://t.co/1FiK…",injured_or_dead_people
'382918734400065536',Breaking news for Delhities ....Just in - High #Earthquake in Delhi!!  #Delhi,other_useful_information
'451419375535271936',RT @todonoticias: Aseguran que no hay ciudadanos argentinos entre las víctimas del terremoto en Chile http://t.co/7IByniuLdG,other_useful_information
'451248861802397696',"NEWS: more on a 8.2 quake off Chile, with tsunami warnings in place for the Latin American coast - that and more at 8 with @rachel_babbage",caution_and_advice
'591935611579207680',"@MedhajNewsApp @VgDaula   One C-130,with 40 NDRF Members+3 TON suppliesflown to Kathmandu,3 more Aircrafts with mobile hosp fly by evening",donation_needs_or_offers_or_volunteering_services
'504669768247693312',RT @winecountrydog: #Napa quake #PETS -wandering dog or cat might not be stray or lost! try to find owner B4 taking to animal shelter.,other_useful_information
'592645260880281600',RT @toyubomm: #SingForNepal charity concert PRAY for NEPAL http://t.co/NViVYC45bT #pantip via @pantip1996,donation_needs_or_offers_or_volunteering_services
'503880795933908994',"""California quake: Was this the one before the 'Big One'?""  - CNN   CNN is a newshole. I just made that word up, but it is appropriate.",other_useful_information
'592339876739067904',"RT @EuroGeosciences: Last year, @katerav wrote on Kathmandu's earthquake nightmare https://t.co/KLoazRwUxt #NepalQuake http://t.co/UiieuioZ…",other_useful_information
'384381182873313282',RT @SaqibMohiuddin: Relief Goods to Balochistan Earthquake Victims.. #MQM #KKF #Balochistan #Earthquake http://t.co/JZJ3mSgei2,donation_needs_or_offers_or_volunteering_services
'504447601521860608',"Raiders Assist in Napa Earthquake Recovery Efforts: The American Red Cross, Napa Valley Unified School Distric... http://t.co/x2tubFPt9N",donation_needs_or_offers_or_volunteering_services
'451501152723431424',RT @linbea945: Just saw Jype's boys had good performance in Japan M!countdown n we thanks God! Also pray for Chile good recover from earthq…,sympathy_and_emotional_support
'451413680484147200',espero el Gobierno preste ayuda a los pescadores afectados quienes al perder sus naves no pueden desarrollar su actividad,sympathy_and_emotional_support
'451495839752400896',Terremoto con seis muertos en Chile pone a prueba nuevo Gobierno de Bachelet: SANTIAGO DE CHILE/IQUIQUE.- Chil... http://t.co/uuwTvOHV5u,injured_or_dead_people
'451671503411892224',Second large quake strikes #Chile http://t.co/vWLEuk3RQF,other_useful_information
'591937618310402048',@sambitswaraj kids in my house were actually amused as it was not that major...Of course one was not predicting things in Nepal,sympathy_and_emotional_support
'451556198492286976',"You can expect an aftershock of one mag below the main shock after a big event eg an M7 after an M8, M6 after an M7 #Chile",other_useful_information
'504669778142068736',RT @anexxia: Please consider donating if you can: Napa Humane is caring for pets whose owners are in shelters: http://t.co/sC8MxQIO8E #napa…,donation_needs_or_offers_or_volunteering_services
'451527952967401473',"RT @juampi997: #FuerzaChile que fuerza ni fuerza, ahora vayan a pedirle ayuda a Inglaterra #LasMalvinasSonArgentinas",other_useful_information
'593525914455052288',Nepal dentist Dr. Neil Pande brings relief to earthquake victims but fears epidemic: http://t.co/TbpKbuiC42,donation_needs_or_offers_or_volunteering_services
'452243939463266304',Rescate post terremoto Iquique 01/04/2014 http://t.co/sYcRX6LZRQ vía @youtube todavia existe gente buena :),other_useful_information
'451381760735973376',"@Arenososerie119 Cinco muertos y alerta de tsunami en Chile por terremoto de 8,3 grados... http://t.co/NddvBradfY https://t.co/PvUZgZsycJ",injured_or_dead_people
'383265959286677504',The TTP did not attack IDPs / #EarthQuake victims or their Rescue teams unlike the #BLA. #JustSaying,not_related_or_irrelevant
'382949634412257281',MT @ARYNEWSOFFICIAL: #RedCrescent delivers relief in Awaran http://t.co/3KM9VFUGlO #Pakistan #earthquake #redcross,donation_needs_or_offers_or_volunteering_services
'384262992646262784',"Humanitarian Appeal: Disaster, Death &amp; Debris - Lingering Survivors of Balochistan #Earthquake http://t.co/AzPjZi0QcX",donation_needs_or_offers_or_volunteering_services
'504580891738636288',RT @BreakingNews: California Gov. Jerry Brown declares a state of emergency following 6.1-magnitude earthquake - @nbcbayarea http://t.co/2M…,caution_and_advice
'451591468038111232',"RT @Tinistaa_Boy: Muchas Gracias @RodolfoStoessel por la ayuda y la preocupación hacia Chile, se agradece de todo corazon #FuerzaChile",sympathy_and_emotional_support
'505152633674276864',"Recovering from quake, Napa County requests federal disaster assistance: The Napa County Board of Supervisors... http://t.co/wQ6KqegpFP",donation_needs_or_offers_or_volunteering_services
'451657077812121600',"RT @PzFeed: TSUNAMI ALERT -- Chile's emergency office says: ""Evacuation is ordered for all coastal areas nationwide.""",displaced_people_and_evacuations
'383247089599537152',While nation is busy in helping #Earthquake victims Taliban Khan is busy in developing his ally's  distribution network.. #TTPOffices #PTI,donation_needs_or_offers_or_volunteering_services
'384042030856278016',RT @kkfpk: Pic-4 #KKF send relief goods for #Balochistan Earthquake Victims #ReliefByKKF #MQM #Pakistan http://t.co/UTJyMEnCt4,donation_needs_or_offers_or_volunteering_services
'452612631732715520',"@el_moris pero el maremoto fue gigante, murieron muchas personas y el destrozo fue desde centro al sur de chile. Pero así es la naturaleza!",injured_or_dead_people
'504277877081141248',(#Yeremiito21) Napa Earthquake Hastens Calls for Warning System: Napa earthquake hastens calls ... http://t.co/u8VedfZMoS (#Yeremiito21),caution_and_advice
'383864459862622208',Madrid Derby tou hojaye yaar pehle bas :| #Earthquake,not_related_or_irrelevant
'384544876144361472',"RT @farah_lodhi: #Peshawar: 7 days , 3 attacks, 136 dead. Responsibility? Performance? Security? Delivery? Competence? that ""90 days statem…",injured_or_dead_people
'504753581795594240',RT @CarlBialik: Why the USGS estimates of Napa earthquake damage have kept changing (25 times) -- and mostly rising. http://t.co/pPA92yY23v,other_useful_information
'503755189107822592',News Update: Northern California Experiences Most Powerful Earthquake in 25 Years http://t.co/VI9nmsZTPT,other_useful_information
'452039402962026496',Treadmill with @muse 👌 http://t.co/sZ4SaEdwKQ,not_related_or_irrelevant
'593312043748331521',PLEASE PRAY FOR HUMANITY &amp; PEOPLE WHO DIED &amp; INJURED IN EARTQUAKE IN INDIA &amp; IN NEPAL MAY GOD PROTECT AND BLESS ALL HUMAN BEINGS &amp; HUMANITY,sympathy_and_emotional_support
'451575690433814528',El terremoto de anoche en Chile dejó cinco muertos. ¿Cuántos hubiera dejado en Buenaventura?,injured_or_dead_people
'383574415604469760',RT @zarstardesigns: #parents its rally time! Help #savejapan and all devastated by #earthquake and #tsunami http://t.co/jF2fRRpZVL #prayfor…,donation_needs_or_offers_or_volunteering_services
'592888545720827905',"Whatever you're doing, pause. Don't just hashtag ""Pray for Nepal or Baltimore"" - stop what you're doing and actually pray. #LiftItUp",sympathy_and_emotional_support
'451302552236466176',"#youtubetrents are the saddest way to tell ppl whats cool and what sucks, its like we are being controled with stupid thing to distract us",not_related_or_irrelevant
'451546009869758464',"#Tw13000 para bru, sos el mejor mejor amigo de todos, gracias por ayudarme siempre y estar siempre para mi, gracias por todo t.a",sympathy_and_emotional_support
'592244726377549824',"@mashable Powerful 6.7 aftershock hits Kathmandu, Mount Everest: A powerful, magnitude 6.7 afters... http://t.co/jr33BakZWb #socialmedia",other_useful_information
'382856858240708608',150+ tragically died while a new island was born due to the 7.8 mag #earthquake off the southern coast of #Pakistan: http://t.co/OEFbIzf3aw,injured_or_dead_people
'383224654217105408',Pakistani villagers reel from quake http://t.co/Ud7H32ib6C #quake #earthquake,other_useful_information
'451449770372911104',"RT @clintonkowach: An earthquake in LA, an earthquake in Yellowstone, an earthquake in Chile, all within the last couple days?  http://t.co…",other_useful_information
'451195242164011008',"NOW: Large fire burning in #Arica #Chile Tuesday night, just south of #Peru border #TerremotoChile #EarthquakChile http://t.co/9lluO7GP3u",caution_and_advice
'383143928331243520',"#Earthquake at 112km WSW of Puerto Madero, Mexico 4.4 M. Detph 39.1 Km. - 2013-09-26 09:57:19 UTC http://t.co/FfBRSt0YOT",other_useful_information
'451216528613322752',5 hours after the #ChileEarthquakeAndTsunami and the President of #Chile #MichelleBachelet is silent!!,other_useful_information
'503946661245120513',"@AlexisDelChiaro what beautiful cabin,courous did u see any of the NapaQuake damage on the way to tahoe?",not_related_or_irrelevant
'382852574577053696',"RT @Chawash_Baloch: 45,000 houses destroyed in Awaran and Kech #earthquake,more than 300 deadbodies recovered from rubles,victims need imme…",injured_or_dead_people
'592835687935844352',"RT @PhinneyHub: “If we had had money we would have built a strong house. But we had none. There is no place to go."" #Nepal http://t.co/2aZ5…",infrastructure_and_utilities_damage
'592670814178320384',RT @DeafwayCEO: Just heard that Sindhuli school is fine. Now only waiting to hear about Gorkha school. http://t.co/jfPiFnLIzl,other_useful_information
'451303436211200000',Only just read about the earthquake in Chile. Thoughts go out to those affected by what has happened.,sympathy_and_emotional_support
'451372406251454464',"RT @RoAcosta6: ""@PamperoPampa: Tsunami y terremoto en Chile. Chile pidiendo ayuda a Argentina. Fecha de hoy, 2 de Abril. Ironía en estado p…",donation_needs_or_offers_or_volunteering_services
'451533839043555328',#PrayForChile Just received the news about an 8.1 earthquake. Stay strong people. Let's pray.,sympathy_and_emotional_support
'455151367456190465',Solidarida a los ciudadanos de #Valparaiso  por este terremoto rojo desde #iquique,sympathy_and_emotional_support
'383945965909983232',15 killed as powerful 7.2-magnitude aftershock hits #Balochistan in #Pakistan,injured_or_dead_people
'592749829475966977',RT @newswise: Florida State Experts Available to Comment on Nepal Earthquake: The 7.9 magnitude earthquake that hit Nepal ab... http://t.co…,other_useful_information
'451793774424125440',"RT @FernandoGarayP: Motivate, aun es poca la ayuda de alimentos no perecibles q ha llegado, estamos frente Rodoviario Viña #FuerzaIquique h…",donation_needs_or_offers_or_volunteering_services
'451483798115741696',Arica con 100% de la electricidad recuperada. En #Iquique alcanza el 80%.- #TerremotoChile #CruzRoja,infrastructure_and_utilities_damage
'384232854986555392',"#Earthquake M 4.7, 24km NW of Kalumpang, Indonesia: Sunday, September 29, 2013 00:20:03 UTCSunday, September 2... http://t.co/sr2LIu6BeH",other_useful_information
'592109590625558529',"Hi @acharya_saugat, we detected a M5.6 earthquake at 23:16 UTC (19m, 8s ago) in Kirtipur, Nepal. Did you feel it?",other_useful_information
'451578643135737857',A 7.8 magnitude quake has hit off northern Chile triggering tsunami waves along the Chilean coast.,other_useful_information
'451419544612270080',"~ M8.2 IQUIQUE QUAKE AFTERSHOCKS &gt; M6.2, M5.5  On Apr 1, 2014, 11:58:00 PM UTC, a 6.2-magnitude earthquake... http://t.co/PdriCRSjHd",other_useful_information
'383589848910553088',"RT @AhmerMurad: Who dies in drone strikes? @TBIJ launches #NamingTheDead project to identify the 2,500+ killed in #Pakistan http://t.co/M0C…",injured_or_dead_people
'592361201750781953',"Nepal's Hospitals Swamped as Number of Deaths Crosses 2,400-Mark, Thousands Injured: Overwhelmed doctors moved hundreds of patients o...",injured_or_dead_people
'592856275974782977',Election manoeuvres and Nepal appeal: The latest manoeuvres in the general election campaign and the aftermath... http://t.co/EifyWbqWpW,not_related_or_irrelevant
'383877756872032257',"Karachi: Magnitude 7.2 earthquake jolts different parts of Sindh, Balochistan,Awaran #Pakistan",other_useful_information
'452579575412051968',@TheVampsCon follow me baby #TheVampsAtMidnight follow meeee,not_related_or_irrelevant
'504102251472777216',"RT @janinebucks: Connecticut USA Bridgeport » http://t.co/aUU18iXmbc  #earthquake 151 Scores of aftershocks from Napa earthquake felt, more…",other_useful_information
'592330257690038272',RT @salokya: This house at durbarmarg may collapse any time. We are stopping ppl to go near by #EarthquakeNepal #NepalQuake http://t.co/TCr…,infrastructure_and_utilities_damage
'451432947812274176',"RT @choa_yudi53: ""@27antolin: Let's pray for Chile #PrayForChile 🙏☝️ http://t.co/jX2irV4yK9"" &lt; :__(",sympathy_and_emotional_support
'383138315639468032',While #Earthquake effected areas of #Balochistan yearn for relief but #militants continue to target #military helicopters with rockets!,donation_needs_or_offers_or_volunteering_services
'453320339297402880',RT @rodrigotapiad: La Chinita del Carmen nos protege en medio del dolor y sufrimiento. Danos mucha esperanza #FuerzaIquique #Iquique http:/…,sympathy_and_emotional_support
'593151719296610304',RT @gautam_rode: My prayers n heart goes out to all the families in Nepal n India who have lost their loved ones..God bless their soul #Nep…,sympathy_and_emotional_support
'503733131271487489',RT @GavinNewsom: More businesses &amp; buildings damaged by the #NapaQuake http://t.co/mYvocI2UVZ,infrastructure_and_utilities_damage
'451323444966092800',RT @cherrry98: My thoughts &amp; prayers for those affected by this earthquake.Stay strong and safe everyone.Hope to hear a good news to you so…,sympathy_and_emotional_support
'592756654258655234',@rahulkanwal @ShwetaBajaj Last night Kanwal was on d toilet in Nepal when that tiny earthquake hit.He thought it was just he &amp; his ass fumes,not_related_or_irrelevant
'592359313940750337',"RT @MuhammadLila: Death toll from devastating #NepalEarthquake now tops 2,500.  Approx 6,000 injured.  Simply horrific.",injured_or_dead_people
'451501848029982721',RT @mouselink: Seismologists worry that 8.2 #Chile #earthquake could just be a foreshock - http://t.co/h7lTyhpebK,other_useful_information
'453561968977522688',RT @FotoDato: RT @Gnzlo: Atención : #Iquique estamos en una nueva campaña en ayudar al poblado de Huara https://t.co/euc3sdzMzk http://t.co…,donation_needs_or_offers_or_volunteering_services
'384661802908676096',#earthquake M1.3: Southern California http://t.co/kXcP1wBdRc,other_useful_information
'504595387764592640',RT @USATODAY: Sunday's California quake is the strongest non-Alaska temblor to hit the U.S. so far this year. http://t.co/pknspOgdxr,other_useful_information
'593159037396656130',".@climberjim said ""my day in Everest base camp feels like a month.""  #everest #nepal http://t.co/XkRlTan78p",other_useful_information
'383086906252083200',"Post Kenya attack, United States issues worldwide caution: In the aftermath of the terrorist attack ... http://t.co/SwY84TeI6v #pakistan",not_related_or_irrelevant
'504015434132488192',NO!! NOT THE WINE!! “@ABCWorldNews: Will wine prices increase after California earthquake? http://t.co/gt5LEkLqAB”,other_useful_information
'503665266254168064',"RT @PEJU_Winery: Thank you for your well wishes about Napa earthquake, open for business thanks to our amazing hard working staff. HB http:…",sympathy_and_emotional_support
'382966315461275648',"RT @SumairaJajja: RIP in little one! body of a #child killed in #PeshawarChurchBlast was recovered today during cleaning, acc to BBC urdu. …",injured_or_dead_people
'592958355452272640',Quick News: Is Low Self-Control a Threat to Security? City of Kathmandu shifted 10 feet by earthquake Desperat... http://t.co/SLeP59rqyS,other_useful_information
'451249571021086720',Earthquake in Chile... as it unfolds - The Trembling Earth - AGU Blogosphere: http://t.co/coX29vJmgM,other_useful_information
'503958144104812545',Our thoughts are with all those affected by the #napaquake. Wishing friends &amp; businesses quick recoveries. #napaearthquake #Napa #earthquake,sympathy_and_emotional_support
'592133270021611521',"RT @gauravcsawant: 1457 dead. could rise to 5,000 or more: Ram Sharan Mahat, finance minister of Nepal tells @rahulkanwal &amp; I on @Headlines…",injured_or_dead_people
'593396270741479424',"RT @WNEW: Death toll in #NepalEarthquake passes 5,000 as first aid shipments reach area near epicenter. (via @AP)",injured_or_dead_people
'383498074066518016',RT @etribune: (News) #Balochistan quake: Aftershock of magnitude 5 hits #Awaran http://t.co/dHIVKhS3Ey #Islamabad,other_useful_information
'451379007146033152',RT @minhoshineeina: Sending our deep condolence for earthquake in Chile. #PrayForChile. stay safe Chile Shawols,sympathy_and_emotional_support
'383116009730609152',"RT @AnasMallick: 4800 MRE(Meal Ready to Eat packs), 3900 camps/tents have been distributed among the #EarthQuake victims in Balochistan.",donation_needs_or_offers_or_volunteering_services
'452418092748910592',Barricadas en Iquique...no sera mucho? Pasaron un terremoto es imposible que todos los servicios esten ok.paciencia,other_useful_information
'452237924247945216',Barricadas en Iquique protestando por falta de ayuda tras terremoto . Reclaman por falta de agua y de electricidad y x viviendas (LaTercera),infrastructure_and_utilities_damage
'503962163044950016',I didn't feel a thing. Even buildings with seismic retrofits damaged in Napa earthquake: http://t.co/apai2V8jxg #heavysleeper,infrastructure_and_utilities_damage
'503653968279793664',RT @GoodBelly: California Winemakers Cleaning up After Quake http://t.co/798bYeBWTI via @Reverb,other_useful_information
'503815908964716544',#news U.S. quake: The recovery from the strongest earthquake in 25 years to strike Northern California will be... http://t.co/iy5kZc06SX,other_useful_information
'382902321484951552',More than 300 killed in #Pakistan earthquake http://t.co/0iRjChJzAE,injured_or_dead_people
'504214311804219392',Napa earthquake hastens calls for early-warning system as wine capital works to recover. #earthquake #News [http://t.co/JhpBhJH7Be],other_useful_information
'452653952837124097',"Chile earthquake: Chile: Its geography, climate, earthquakes, government, social condition, mineral and agricultural  http://t.co/1exeNXJpXO",other_useful_information
'384348593597186048',RT @Sanaa_Javaid: Massive respect for @ShkhRasheed. The way he defended #Pakistan and affronted Indian anchor person is quite commendable. …,not_related_or_irrelevant
'451408730614026242',"RT @ABC: UPDATE: USGS upgrades major earthquake off Chile to magnitude 8.2; Tsunami Warnings for Chile, Peru, Ecuador: http://t.co/ejOKQmZ2…",caution_and_advice
'451827003222523904',Northern Chile Hit by Strong Earthquake Aftershock - Wall Street Journal http://t.co/b2yTB8v35n,other_useful_information
'455357758276001793',RT @_Rociito: La muní #Antofagasta no tiene pronunciamiento sobre ayuda par #valpo. Díganle a alcaldesa que habrán cámaras para q se motive…,donation_needs_or_offers_or_volunteering_services
'592251563558752258',"#Nepal #NepalEarthquake #PrayForNepal  By @acornoverseas ""To all those who lost their lives may you… https://t.co/zrERhQJG0o",sympathy_and_emotional_support
'592329547405594624',"RT @TWLOHA: Our hearts go out to the thousands in mourning, in Nepal and around the world. Life is so fragile. Love the ones you love.",sympathy_and_emotional_support
'451757484533768193',Can you hear the horses?  'Cause here they come!!! ♫ Ü,not_related_or_irrelevant
'593320383480074241',RT @TimesNow: Indian Railways opens reservation counter in Delhi Int’l airport to provide tickets to evacuees. #NepalEarthquake http://t.co…,other_useful_information
'384100089389907968',"RT @allaboutmqm: Article of Quaid-e-Tehreek Altaf Hussain in Express Tribune ""Dialogue, but with whom?"" #Pakistan #MQM http://t.co/Ivb9d9rp…",not_related_or_irrelevant
'451575183912878080',@thewanted @NathanTheWanted @SivaTheWanted @JayTheWanted @MaxTheWanted @TomTheWanted #PrayForChile Pls,sympathy_and_emotional_support
'382850881323933696',RT@UNOCHA #Pakistan: at least45 ppl hv been killed&amp;100injured following a 7.7earthquake in Balochistan Province-http://t.co/i1vs2ERpvo v @UN,injured_or_dead_people
'503649642387894272',California earthquake strikes San Francisco Bay area - BBC News http://t.co/WzX2CI9xdV,other_useful_information
'593144673121783808',"How to donate to Nepal earthquake relief efforts through iTunes, Facebook and more http://t.co/2z7o0q3nCy http://t.co/u2oNX1ZB3x",donation_needs_or_offers_or_volunteering_services
